x(m),wallP(Pa)
2.350164149907131961e+00,2.108122359507485271e+03
2.350363057804587985e+00,2.108019332386944370e+03
2.350561965705613154e+00,2.107918100905855226e+03
2.350760873607827151e+00,2.107818712911277544e+03
2.350959781508852320e+00,2.107721324312431079e+03
2.351158689408687774e+00,2.107626148587266471e+03
2.351357597307333513e+00,2.107532800411590870e+03
2.351556505207168968e+00,2.107440945677263699e+03
2.351755413105814707e+00,2.107351157882349071e+03
2.351954321008029147e+00,2.107262558029921820e+03
2.352153228909054317e+00,2.107174623186783265e+03
2.352352136807700056e+00,2.107087725117518858e+03
2.352551044708725225e+00,2.107000328145818457e+03
2.352749952607370965e+00,2.106912751856994419e+03
2.352948860506017148e+00,2.106823848116226600e+03
2.353147768407041873e+00,2.106733255041922348e+03
2.353344520030063336e+00,2.106641466323795157e+03
2.353543428052580655e+00,2.106546467583511912e+03
2.353744492110116937e+00,2.106446464327260401e+03
2.353943400009952391e+00,2.106344717021400356e+03
2.354140049736623830e+00,2.106240342382394829e+03
2.354338957766029417e+00,2.106130985187259739e+03
2.354540123711838628e+00,2.106015603979316438e+03
2.354739031609295541e+00,2.105898370037814402e+03
2.354937010744416970e+00,2.105777501241219852e+03
2.355135918696547037e+00,2.105652308693316172e+03
2.355335755308802348e+00,2.105522968985933403e+03
2.355534663209827961e+00,2.105391339114643415e+03
2.355733971753874112e+00,2.105256295987289377e+03
2.355932879632348431e+00,2.105119402352526777e+03
2.356131386910524483e+00,2.104980807291832662e+03
2.356330294809171555e+00,2.104840641518597749e+03
2.356530932762617603e+00,2.104697733145826533e+03
2.356729840563918099e+00,2.104555278614365761e+03
2.356927018509868521e+00,2.104414560113269545e+03
2.357125926410893246e+00,2.104272568477689219e+03
2.357326672300505077e+00,2.104129457101150365e+03
2.357525580098146722e+00,2.103988242610384532e+03
2.357722650109212115e+00,2.103850109385544329e+03
2.357921558010237728e+00,2.103711139133663437e+03
2.358120465912453056e+00,2.103573945795724285e+03
2.358319373813478226e+00,2.103438364519678544e+03
2.358518281713314124e+00,2.103304362440086152e+03
2.358717189611960752e+00,2.103171964583965291e+03
2.358916097512392174e+00,2.103041196902624961e+03
2.359115005411038801e+00,2.102912301720107735e+03
2.359313913312659050e+00,2.102785117601598813e+03
2.359512821213685108e+00,2.102659569219817513e+03
2.359711729112331291e+00,2.102535852407625953e+03
2.359910637013356460e+00,2.102413869046570198e+03
2.360109544912003532e+00,2.102293356437573493e+03
2.360308452810650603e+00,2.102174273238934347e+03
2.360507360712271296e+00,2.102056686692821131e+03
2.360706268610917924e+00,2.101940572745605550e+03
2.360905176511348902e+00,2.101825700662974214e+03
2.361104084414753501e+00,2.101712055685035011e+03
2.361302992314590288e+00,2.101599239829457019e+03
2.361501900213237803e+00,2.101487501074931060e+03
2.361700808115452688e+00,2.101376725171346152e+03
2.361899716016478301e+00,2.101266671196790412e+03
2.362098623913935658e+00,2.101157040789634721e+03
2.362297531814961715e+00,2.101047818678368913e+03
2.362496439714798502e+00,2.100939279930455541e+03
2.362695347613445573e+00,2.100830661520533340e+03
2.362894255514471187e+00,2.100722127767332950e+03
2.363093163413118258e+00,2.100613821775366432e+03
2.363292071314144760e+00,2.100505153751435955e+03
2.363490979215170373e+00,2.100396398942938958e+03
2.363689887113817001e+00,2.100287334073631882e+03
2.363888795014843502e+00,2.100177709587329446e+03
2.364087702913490574e+00,2.100067605632361392e+03
2.364286610814516187e+00,2.099956953860607427e+03
2.364485518716731960e+00,2.099845501871417127e+03
2.364684426617758461e+00,2.099733479475099557e+03
2.364883334517595248e+00,2.099620671281431441e+03
2.365082242416242320e+00,2.099507104364409315e+03
2.365281150316079106e+00,2.099392520985610190e+03
2.365478092233068708e+00,2.099278472027652242e+03
2.365677000245486550e+00,2.099162454547158632e+03
2.365877874017968452e+00,2.099043842496373600e+03
2.366076781916616412e+00,2.098926289646260102e+03
2.366273747302873875e+00,2.098808818588185204e+03
2.366472655310371209e+00,2.098689660513927720e+03
2.366673505614937056e+00,2.098567981279403739e+03
2.366872413515963114e+00,2.098447351728269041e+03
2.367070708310597293e+00,2.098326287689933906e+03
2.367269616245968322e+00,2.098204181628853803e+03
2.367469137216663633e+00,2.098081078591728328e+03
2.367668045115310704e+00,2.097958231281822918e+03
2.367867669318794110e+00,2.097834034702765166e+03
2.368066577177329712e+00,2.097710091344850298e+03
2.368264768816011223e+00,2.097586457265378613e+03
2.368463676719417155e+00,2.097461992030473994e+03
2.368664630329842424e+00,2.097336105320802744e+03
2.368863538113972655e+00,2.097211371700496784e+03
2.369060400415359702e+00,2.097088276140603284e+03
2.369259308316387092e+00,2.096963381442500122e+03
2.369460244396832227e+00,2.096837454294832696e+03
2.369659152184361073e+00,2.096712752874953821e+03
2.369856032019466596e+00,2.096590268668942372e+03
2.370054939918114112e+00,2.096466080276113189e+03
2.370253847818546422e+00,2.096342384226930790e+03
2.370452755717193938e+00,2.096219003392411196e+03
2.370651663618815519e+00,2.096096077874073217e+03
2.370850571519842465e+00,2.095973612640635565e+03
2.371049479418490424e+00,2.095852027025075131e+03
2.371248387319517370e+00,2.095731009154884305e+03
2.371447295218164886e+00,2.095610340738248851e+03
2.371646203116812401e+00,2.095490650909004671e+03
2.371845111018433983e+00,2.095371861779171923e+03
2.372044018921840358e+00,2.095253827685449323e+03
2.372242926822273112e+00,2.095136871125868765e+03
2.372441834720920628e+00,2.095020935117951012e+03
2.372640742620758303e+00,2.094905993263460914e+03
2.372839650519406263e+00,2.094792196590036838e+03
2.373038558421622923e+00,2.094679607521655271e+03
2.373237466322649869e+00,2.094568543517433682e+03
2.373436374221297829e+00,2.094458773402517636e+03
2.373635282122324774e+00,2.094350325912892913e+03
2.373834190020972734e+00,2.094243614658119441e+03
2.374033097919620694e+00,2.094138596523713204e+03
2.374232005820647640e+00,2.094035093641519325e+03
2.374430913719296043e+00,2.093933616028065899e+03
2.374629821620323433e+00,2.093833966911478456e+03
2.374828729521349935e+00,2.093736199168714393e+03
2.375027637419998783e+00,2.093640381220778636e+03
2.375226545321026173e+00,2.093546668398407746e+03
2.375425453219674576e+00,2.093455236331146807e+03
2.375624361120701966e+00,2.093365890740382383e+03
2.375823269022918183e+00,2.093278919947299073e+03
2.376022176923945572e+00,2.093194093837852506e+03
2.376221084823782803e+00,2.093111825125029100e+03
2.376419992722430763e+00,2.093031766559380230e+03
2.376618900622268882e+00,2.092954439111410466e+03
2.376817808520917730e+00,2.092879561065311009e+03
2.377016716423134390e+00,2.092807462568108349e+03
2.377215624324161336e+00,2.092737736747221788e+03
2.377414532222809740e+00,2.092670930090958791e+03
2.377611664277524461e+00,2.092607222744423325e+03
2.377810572275209200e+00,2.092545964653304509e+03
2.378011255921133937e+00,2.092486207309902966e+03
2.378210163822161327e+00,2.092430495501529094e+03
2.378407444867942644e+00,2.092377460681921548e+03
2.378606352859667261e+00,2.092327004761197259e+03
2.378806887525244385e+00,2.092278143829970759e+03
2.379005795425082503e+00,2.092233213107419488e+03
2.379204405876787831e+00,2.092190397464564739e+03
2.379403313795582786e+00,2.092150724428462127e+03
2.379602519126976290e+00,2.092112799889527651e+03
2.379801427025625138e+00,2.092077537546206713e+03
2.380001366886103753e+00,2.092044985997201820e+03
2.380200274727259036e+00,2.092014595065094909e+03
2.380398150726329209e+00,2.091986904571423111e+03
2.380597058627357043e+00,2.091960774615419723e+03
2.380798327894699806e+00,2.091936971742843525e+03
2.380997235664213729e+00,2.091914766287370639e+03
2.381193782325681685e+00,2.091895498063466221e+03
2.381392690224330533e+00,2.091876987911344713e+03
2.381593816651955464e+00,2.091860079670426330e+03
2.381792724427087116e+00,2.091845044849043916e+03
2.381989413925035493e+00,2.091832077598197884e+03
2.382188321826063326e+00,2.091819845386286488e+03
2.382387229725307254e+00,2.091808719140762150e+03
2.382586137626334644e+00,2.091798930453435332e+03
2.382785045524388412e+00,2.091789928648424848e+03
2.382983953425416690e+00,2.091782518369271656e+03
2.383182861327634239e+00,2.091775218077617410e+03
2.383381769228662517e+00,2.091769097817800230e+03
2.383580677128501080e+00,2.091762872299183528e+03
2.383779585027149928e+00,2.091757907441878615e+03
2.383978492927583126e+00,2.091753028533728866e+03
2.384177400826232418e+00,2.091748711819997880e+03
2.384376308727855776e+00,2.091744553627987898e+03
2.384575216628884053e+00,2.091741041712224160e+03
2.384774124527533345e+00,2.091737279052716985e+03
2.384973032428561179e+00,2.091734012123024058e+03
2.385171940327210471e+00,2.091731246893590196e+03
2.385370848225859319e+00,2.091728940896083714e+03
2.385569756126887597e+00,2.091726307365281173e+03
2.385768664025536889e+00,2.091724273552382328e+03
2.385967571926564723e+00,2.091723006022151367e+03
2.386166479829971987e+00,2.091722254119363242e+03
2.386365387729810994e+00,2.091722107343158768e+03
2.386564295628460286e+00,2.091722839477847174e+03
2.386763203525920307e+00,2.091723727206344847e+03
2.386962111426949029e+00,2.091725546140302413e+03
2.387161019329166578e+00,2.091728633252672807e+03
2.387359927230194856e+00,2.091732899738316519e+03
2.387558835130033863e+00,2.091738334668682455e+03
2.387757743028683155e+00,2.091745296062866601e+03
2.387956650929711877e+00,2.091753520082948398e+03
2.388155558828361169e+00,2.091764129221629446e+03
2.388354466729390335e+00,2.091776374720561762e+03
2.388553374630418613e+00,2.091790705140637328e+03
2.388752282529067905e+00,2.091806971971798248e+03
2.388948803370096297e+00,2.091825798113026394e+03
2.389147711401236940e+00,2.091846605957443444e+03
2.389349006227395211e+00,2.091870807949117534e+03
2.389547914129613648e+00,2.091896799095775805e+03
2.389745236180437438e+00,2.091925582247111834e+03
2.389944144168268281e+00,2.091957119300149770e+03
2.390144637831510099e+00,2.091992260882909704e+03
2.390343545731349106e+00,2.092029433723020702e+03
2.390541142434211341e+00,2.092069845803343469e+03
2.390740050409157824e+00,2.092113113635829450e+03
2.390940269433246002e+00,2.092160117081221415e+03
2.391139177331895738e+00,2.092209247991835127e+03
2.391338103442989027e+00,2.092261488870538869e+03
2.391537011340629348e+00,2.092316490137568053e+03
2.391735901032602918e+00,2.092374314690122446e+03
2.391934808933631640e+00,2.092434931488208349e+03
2.392135064451045512e+00,2.092498405837325663e+03
2.392333972277375764e+00,2.092564443023009062e+03
2.392531532631960278e+00,2.092631265213402912e+03
