x(m),wallHeatFlux(W/m2)
2.250443934999999840e+00,3.900118365999999805e+05
2.251112460999999954e+00,3.900630704999999725e+05
2.251780987000000067e+00,3.901146849999999977e+05
2.252449512000000098e+00,3.901667091000000364e+05
2.253118038000000212e+00,3.902190692999999737e+05
2.253786563999999881e+00,3.902719700000000303e+05
2.254454851000000204e+00,3.903254550000000163e+05
2.255123376999999874e+00,3.903797875999999815e+05
2.255791902999999987e+00,3.904351135999999824e+05
2.256460428000000018e+00,3.904907439000000013e+05
2.257128954000000132e+00,3.905465312999999733e+05
2.257797241000000010e+00,3.906029590000000317e+05
2.258465767000000124e+00,3.906602020999999950e+05
2.259134292999999793e+00,3.907182454000000143e+05
2.259802817999999824e+00,3.907769414000000106e+05
2.260471343999999938e+00,3.908364506999999867e+05
2.261139630999999817e+00,3.908960709999999963e+05
2.261808156999999930e+00,3.909566204000000143e+05
2.262476683000000044e+00,3.910186387999999570e+05
2.263145208000000075e+00,3.910818616000000038e+05
2.263813734000000188e+00,3.911456893999999738e+05
2.264482259999999858e+00,3.912090124000000069e+05
2.265150547000000181e+00,3.912732319000000134e+05
2.265819072999999850e+00,3.913384784999999683e+05
2.266487597999999881e+00,3.914048965999999782e+05
2.267156123999999995e+00,3.914724417000000249e+05
2.267824650000000108e+00,3.915404424999999464e+05
2.268492936999999987e+00,3.916091755000000121e+05
2.269161463000000101e+00,3.916789601999999722e+05
2.269829988000000132e+00,3.917496647000000230e+05
2.270498513999999801e+00,3.918213464999999851e+05
2.271167039999999915e+00,3.918936263999999501e+05
2.271835566000000028e+00,3.919666929999999702e+05
2.272503852999999907e+00,3.920419124999999767e+05
2.273172379000000021e+00,3.921208678000000073e+05
2.273840904000000052e+00,3.921964047000000137e+05
2.274509430000000165e+00,3.922715922000000137e+05
2.275177955999999835e+00,3.923511366999999736e+05
2.275846243000000158e+00,3.924309248999999836e+05
2.276514768999999827e+00,3.925124662999999709e+05
2.277183293999999858e+00,3.925958756999999750e+05
2.277851819999999972e+00,3.926796277999999584e+05
2.278520346000000085e+00,3.927640414999999921e+05
2.279188871000000116e+00,3.928497106999999960e+05
2.279857159000000077e+00,3.929368661999999895e+05
2.280525684000000108e+00,3.930254053000000422e+05
2.281194210000000222e+00,3.931153846999999951e+05
2.281862735999999892e+00,3.932066728000000003e+05
2.282531260999999922e+00,3.932992974000000395e+05
2.283199548999999884e+00,3.933933442999999970e+05
2.283868073999999915e+00,3.934887686000000103e+05
2.284536600000000028e+00,3.935856849999999977e+05
2.285205126000000142e+00,3.936841064999999944e+05
2.285873651999999812e+00,3.937840031000000308e+05
2.286542176999999842e+00,3.938854888999999966e+05
2.287210464000000165e+00,3.939884904000000097e+05
2.287878989999999835e+00,3.940931217000000179e+05
2.288547515999999948e+00,3.941994537999999593e+05
2.289216042000000062e+00,3.943074849999999860e+05
2.289884567000000093e+00,3.944171993999999831e+05
2.290552855000000054e+00,3.945285957000000053e+05
2.291221380000000085e+00,3.946418597999999765e+05
2.291889906000000199e+00,3.947569034999999567e+05
2.292558431999999868e+00,3.948737253999999957e+05
2.293226956999999899e+00,3.949925687000000034e+05
2.293895244999999861e+00,3.951134030999999959e+05
2.294563769999999892e+00,3.952362986999999848e+05
2.295232296000000005e+00,3.953610522000000346e+05
2.295900822000000119e+00,3.954880216000000364e+05
2.296569347000000150e+00,3.956174067999999970e+05
2.297237872999999819e+00,3.957488171999999904e+05
2.297906160000000142e+00,3.958823945999999996e+05
2.298574685999999812e+00,3.960181949000000022e+05
2.299243211999999925e+00,3.961562588000000105e+05
2.299911736999999956e+00,3.962967861999999732e+05
2.300580263000000070e+00,3.964397602000000188e+05
2.301248549999999948e+00,3.965852073999999557e+05
2.301917076000000062e+00,3.967331971999999951e+05
2.302585602000000176e+00,3.968839288999999990e+05
2.303254127999999845e+00,3.970373853999999701e+05
2.303922652999999876e+00,3.971935930999999982e+05
2.304591178999999990e+00,3.973525209000000032e+05
2.305259465999999868e+00,3.975140082999999868e+05
2.305927991999999982e+00,3.976785699000000022e+05
2.306596518000000096e+00,3.978471912000000011e+05
2.307265043000000126e+00,3.980191811999999918e+05
2.307933568999999796e+00,3.981931048999999766e+05
2.308601856000000119e+00,3.983695756999999867e+05
2.309270381999999788e+00,3.985496800999999978e+05
2.309938907999999902e+00,3.987336577000000398e+05
2.310607432999999933e+00,3.989223346000000020e+05
2.311275959000000046e+00,3.991159492999999784e+05
2.311944485000000160e+00,3.993136124000000418e+05
2.312612772000000039e+00,3.995150196999999462e+05
2.313281298000000152e+00,3.997205108999999939e+05
2.313949823000000183e+00,3.999301681000000099e+05
2.314618348999999853e+00,4.001438298000000068e+05
2.315286874999999966e+00,4.003616653999999980e+05
2.315955161999999845e+00,4.005841984999999986e+05
2.316623687999999959e+00,4.008117674000000115e+05
2.317292212999999990e+00,4.010437537000000011e+05
2.317960739000000103e+00,4.012803832999999868e+05
2.318629265000000217e+00,4.015211810999999871e+05
2.319297552000000096e+00,4.017672548999999999e+05
2.319966078000000209e+00,4.020151242000000202e+05
2.320634603999999879e+00,4.022694434999999939e+05
2.321303128999999910e+00,4.024384080000000540e+05
2.321971655000000023e+00,4.025467850000000326e+05
2.322640181000000137e+00,4.027671380999999819e+05
2.323308468000000016e+00,4.030262551000000094e+05
2.323976994000000129e+00,4.032777276999999885e+05
2.324645519000000160e+00,4.035167024000000092e+05
2.325314044999999830e+00,4.037479787000000360e+05
2.325982570999999943e+00,4.039844075999999768e+05
2.326650857999999822e+00,4.042294351000000024e+05
2.327319383999999935e+00,4.044841639000000432e+05
2.327987908999999966e+00,4.047465827000000281e+05
2.328656435000000080e+00,4.050172243000000017e+05
2.329324961000000194e+00,4.052969043999999994e+05
2.329993485999999780e+00,4.055862805999999982e+05
2.330661774000000186e+00,4.058847800000000279e+05
2.331330299000000217e+00,4.061924927000000025e+05
2.331998824999999886e+00,4.065123300999999628e+05
2.332667351000000000e+00,4.068458813000000082e+05
2.333335876000000031e+00,4.071911545000000042e+05
2.334004163999999992e+00,4.075473028000000049e+05
2.334672689000000023e+00,4.079147980999999563e+05
2.335341215000000137e+00,4.082941118000000133e+05
2.336009740999999806e+00,4.086851897999999928e+05
2.336678266999999920e+00,4.090885341999999946e+05
2.337346791999999951e+00,4.095049673000000184e+05
2.338015078999999830e+00,4.099350997999999672e+05
2.338683604999999943e+00,4.103788756000000285e+05
2.339352131000000057e+00,4.108367104999999865e+05
2.340020657000000170e+00,4.113096781999999657e+05
2.340689182000000201e+00,4.117984998999999953e+05
2.341357470000000163e+00,4.123030209000000032e+05
2.342025995000000194e+00,4.128237759999999544e+05
2.342694520999999863e+00,4.133631253000000142e+05
2.343363046999999977e+00,4.139233780000000261e+05
2.344031572000000008e+00,4.145041497000000090e+05
2.344700098000000121e+00,4.151044078000000445e+05
2.345368385000000000e+00,4.157252748000000138e+05
2.346036911000000114e+00,4.163677237999999779e+05
2.346705436999999783e+00,4.170320015999999596e+05
