x(m),wallHeatFlux(W/m2)
1.191825139999999963e-03,2.814385726000000164e+07
1.192210590999999995e-03,2.776502344000000134e+07
1.192980329999999934e-03,2.741543369000000134e+07
1.194132840999999985e-03,2.702922528999999911e+07
1.195665216000000057e-03,2.657854457999999821e+07
1.197574077999999983e-03,2.604565130999999866e+07
1.199854653999999970e-03,2.542246294999999925e+07
1.202502055000000038e-03,2.471130678999999911e+07
1.205509761000000003e-03,2.391789853999999911e+07
1.208871020999999950e-03,2.304789681999999657e+07
1.212577801000000108e-03,2.211490025999999791e+07
1.216621603999999950e-03,2.112173053000000119e+07
1.220992882999999895e-03,2.008817605000000075e+07
1.225681510000000080e-03,1.901104433999999985e+07
1.230676541999999995e-03,1.792507019999999925e+07
1.235966337999999968e-03,1.679972942999999970e+07
1.241538674000000056e-03,1.571243551999999955e+07
1.247380393999999917e-03,1.458367263999999873e+07
1.253477995999999943e-03,1.351287570000000112e+07
1.259817042999999926e-03,1.246707720999999903e+07
1.266383100000000083e-03,1.143599674000000022e+07
1.273160568000000076e-03,1.044766966999999993e+07
1.280133845000000015e-03,9.510663313000001013e+06
1.287286518999999994e-03,8.623979161999998614e+06
1.294602057999999934e-03,7.795140059000000358e+06
1.302063231999999945e-03,7.015714365000000224e+06
1.309652812999999912e-03,6.305276651999999769e+06
1.317353104000000075e-03,5.647211589000000618e+06
1.325146062000000105e-03,5.055879560000000522e+06
1.333013525999999930e-03,4.509306495999999344e+06
1.340926624999999985e-03,4.029255791999999899e+06
1.349445199999999966e-03,3.739162473999999929e+06
1.359237473999999959e-03,3.533428640999999829e+06
1.370493206000000016e-03,3.354893441000000108e+06
1.383430092000000012e-03,3.196562922000000253e+06
1.398298190999999963e-03,3.051730844000000041e+06
1.415384350999999898e-03,2.914907744000000414e+06
1.435017445999999973e-03,2.782935625000000000e+06
1.457574544000000104e-03,2.654582953999999911e+06
1.483487664000000079e-03,2.528331650999999605e+06
1.513251686000000040e-03,2.402855816999999806e+06
1.547432620999999965e-03,2.278888614000000060e+06
1.586678321000000022e-03,2.158125420000000391e+06
1.631728838999999941e-03,2.041837810000000056e+06
1.683428883999999988e-03,1.930414904999999795e+06
1.742742023999999936e-03,1.824058111999999965e+06
1.810765592000000007e-03,1.723813985000000102e+06
1.888747560000000013e-03,1.630072675999999978e+06
1.978104933999999798e-03,1.544541145000000019e+06
2.080443082000000068e-03,1.465151069000000134e+06
2.197577618000000170e-03,1.396345640999999829e+06
2.331555122999999854e-03,1.329905863000000129e+06
2.484677127000000166e-03,1.278649023999999976e+06
2.659521764000000177e-03,1.222734573000000091e+06
2.858966123000000054e-03,1.184458294999999925e+06
3.086204640999999985e-03,1.136655720999999903e+06
3.344765631000000058e-03,1.105375753999999957e+06
3.638520138000000004e-03,1.073462675000000047e+06
3.971683793000000025e-03,1.043685626000000047e+06
4.348805174000000030e-03,1.017110425999999861e+06
4.774741828000000042e-03,9.918777626000000164e+05
5.254611838999999861e-03,9.698576651000001002e+05
5.793726536999999933e-03,9.486020055999999167e+05
6.397490389999999777e-03,9.328977929999999469e+05
7.071269209999999847e-03,9.199742919000000693e+05
7.820223458000000183e-03,9.090709650999999139e+05
8.649101480999999564e-03,9.007620121999999974e+05
9.561997838000000152e-03,8.941527547999999952e+05
1.056208089000000051e-02,8.862455616999999620e+05
1.165129802999999992e-02,8.761188355000000447e+05
1.283007952999999993e-02,8.655161492999999318e+05
1.409705076000000029e-02,8.539251814999999478e+05
1.544879191000000061e-02,8.424660956999999471e+05
1.687966659999999910e-02,8.303736959999999963e+05
1.838174462000000120e-02,8.193854849999999860e+05
1.994485408000000112e-02,8.075706570000000065e+05
2.155675367000000134e-02,7.969850596000000369e+05
2.320346422000000089e-02,7.848140698000000557e+05
2.486971951999999986e-02,7.747003260000000009e+05
2.653950453000000070e-02,7.631109194000000134e+05
2.819666825000000099e-02,7.521103611999999266e+05
2.982554956999999840e-02,7.407510672999999952e+05
3.141154348999999901e-02,7.303709469000000972e+05
3.294160217000000057e-02,7.202986158999999752e+05
3.440462797999999794e-02,7.110753602999999421e+05
3.579169138999999805e-02,7.028745058000000427e+05
3.709616140000000090e-02,6.956914947000000393e+05
3.831367195000000281e-02,6.896294085999999661e+05
3.944197669999999906e-02,6.845390585999999894e+05
4.048075898999999728e-02,6.802844128999999957e+05
4.143133387000000334e-02,6.767959510000000009e+05
4.229638353000000212e-02,6.737928563999999315e+05
4.307962582000000179e-02,6.715821226000000024e+05
4.378556087999999763e-02,6.693188130999999121e+05
4.445404187000000229e-02,6.679061914000000106e+05
4.512252286000000001e-02,6.661492563999999547e+05
4.579100384999999773e-02,6.644424910999999847e+05
4.645948485000000322e-02,6.627741267000000225e+05
4.712796956000000342e-02,6.611470433999999659e+05
4.779645056000000197e-02,6.595583425000000279e+05
4.846493154999999969e-02,6.580035374999999767e+05
4.913341253999999741e-02,6.564798996000000043e+05
4.980189725999999845e-02,6.549865472000000300e+05
5.047037825000000311e-02,6.535243640000000596e+05
5.113885924000000083e-02,6.520949146000000183e+05
5.180734022999999855e-02,6.507002412000000477e+05
5.247582122999999710e-02,6.493415731999999844e+05
5.314430593999999730e-02,6.480181349000000628e+05
5.381278694000000279e-02,6.467260801000000210e+05
5.448126793000000051e-02,6.454598935999999521e+05
5.514974891999999823e-02,6.442140654000000795e+05
5.581823363999999926e-02,6.429851998000000603e+05
5.648671462999999698e-02,6.417719630999999354e+05
5.715519562000000164e-02,6.405743852000000188e+05
5.782367662000000019e-02,6.393929947000000393e+05
5.849215760999999791e-02,6.382286491999999853e+05
5.916064232999999895e-02,6.370827259000000777e+05
5.982912331999999667e-02,6.359565407999999588e+05
6.049760431000000133e-02,6.348515563000000548e+05
6.116608529999999905e-02,6.337678879000000888e+05
6.183456629999999760e-02,6.327067817000000505e+05
6.250304729000000226e-02,6.316635480000000680e+05
6.317152827999999998e-02,6.306376849999999395e+05
6.384001672000000349e-02,6.296301999000000069e+05
6.450849771000000121e-02,6.286345017000000225e+05
6.517697870999999976e-02,6.276492137000000803e+05
6.584545969999999748e-02,6.266745206999999937e+05
6.651394068999999520e-02,6.257113203000000212e+05
6.718242168000000680e-02,6.247607333000000799e+05
6.785090268000000535e-02,6.238235193000000436e+05
6.851938367000000307e-02,6.228997691000000341e+05
6.918786466000000079e-02,6.219889133999999613e+05
6.985635310000000431e-02,6.210903454999999376e+05
7.052483410000000286e-02,6.202037743999999948e+05
7.119331509000000058e-02,6.193288622999999207e+05
7.186179607999999830e-02,6.184653987999999663e+05
