x(m),wallP(Pa)
3.507345821150009701e-02,5.463816459698332961e-01
2.358709707099896358e-01,3.773870486612755926e-01
1.636094299921886375e-01,8.570497532873253554e-01
6.904998747249585511e-01,8.467264095238743460e-01
6.858071238315321949e-01,6.233178646925701116e-01
3.030278654460603072e-01,2.422747651848685679e-01
1.129240738855563642e-03,6.795778565988506159e-01
8.670131169216336309e-01,1.289735236481986957e-01
1.587599354054146650e-01,9.018725053527232305e-01
4.888959956689893360e-01,7.909513908787513259e-02
5.390480287768995016e-02,2.812722901858811797e-01
8.216101540521046909e-01,3.006226116809619375e-01
8.939658887440692370e-01,3.453169113672887036e-01
6.211691814663425903e-01,8.657881188365988967e-01
1.047953092701141564e-01,2.631861521461701381e-01
8.928497345591869250e-01,4.054253710426513058e-01
6.362591600193095998e-01,4.338010333393055307e-01
4.429438711495986558e-01,9.891669637953892646e-02
2.742361175478078561e-01,3.056543305077935591e-01
7.661753616630612163e-01,8.209756040276480205e-01
7.047535200437928804e-01,4.077126607273122705e-01
7.567401688255014358e-01,6.454019572645930403e-02
8.044878228188312441e-02,4.852201856026171489e-01
6.857036602485561128e-01,5.548829952473854910e-01
2.615203597238962008e-01,1.508056171331956241e-01
2.389660626089786799e-01,9.481314506590738933e-01
9.808441457394206919e-01,3.512499277441556433e-01
7.279826998650137382e-01,1.094730686543695652e-01
6.925038477911912294e-01,2.192260445160409965e-01
7.867556587438178095e-01,8.913033458966348466e-01
4.106546783996343208e-01,7.998658545291191801e-01
2.486889958496504294e-01,4.741105259505710157e-01
2.029217548478688959e-01,4.744081839159263181e-01
1.588025195981258575e-01,9.940051307524178092e-03
5.748514528462166373e-01,4.330189129407041593e-01
7.921887978717023771e-02,8.031997303249537312e-01
5.982569368341478233e-01,3.756116239235747223e-01
5.854174898995048171e-01,8.201876189674993656e-01
2.317733182814716297e-01,7.273980873080169163e-01
1.470323326885253357e-01,5.749259462378405461e-01
4.815719704363430331e-02,9.280775258673158445e-01
8.936877870056113560e-01,9.586970257199221024e-01
1.850910968140763169e-01,1.943515635767234517e-01
3.556910951130467513e-01,5.982779670358669977e-01
3.734075851811896607e-01,2.044485597707881297e-01
2.864851355913182740e-01,7.263747321781269806e-01
9.331427387393320672e-02,1.585947031211594194e-01
2.389276648961390359e-01,3.141193125464281088e-01
8.465326143853054708e-01,7.797994724792861598e-01
7.180626589764049772e-01,6.125206875001657503e-01
5.176451595486861734e-01,5.972508709993303855e-01
1.537916583897108724e-01,3.334105969188181362e-01
5.688718310510983978e-01,6.654184263596418791e-02
2.407543211414762130e-01,3.206075848608175294e-01
2.954533256323688128e-02,3.210321076389633932e-01
5.254342615849438847e-01,5.834616884567307427e-01
1.697640721538712372e-01,8.679125986586921915e-01
8.566605013448712613e-01,9.382564923076509578e-01
6.751664651920321614e-01,8.845378232533265273e-01
8.306074921870042482e-01,9.105309327101674954e-01
8.097802193892960076e-01,6.705716311641539695e-01
4.326365590131076022e-02,8.781926924641197951e-01
6.923562676397031490e-01,2.659059999788214723e-01
4.593647846818156300e-01,5.577810370683664587e-01
2.803626608916737206e-01,1.031442405174536336e-01
4.126602766091184149e-01,4.961612880645919210e-01
9.158847067252232632e-01,8.578369372100747015e-01
5.433243685389222977e-01,8.464665293788864453e-01
4.620898330487785977e-01,5.499881541202895630e-01
4.369129415868848731e-01,1.182206216920954622e-01
8.837889714263805763e-01,9.863072540740885907e-01
2.350022835004349497e-01,6.939272071915513207e-01
9.353112657618765091e-01,6.535474735863432416e-01
4.540597936742417629e-01,1.221802961735685145e-03
2.453296654036074553e-01,3.070222426865150123e-01
1.122533964143722640e-01,7.067329622419157298e-01
5.167503320614519335e-01,7.493198272313827957e-01
8.635178945935783057e-01,2.038509628701775656e-01
9.163690492543952182e-02,6.562657602270496326e-01
7.581100670844347356e-01,8.308899918027536913e-01
2.802720836994110343e-01,7.748084735814757540e-01
7.838514989854439285e-01,4.102016730314581583e-01
5.088095958511765771e-01,6.353485864277363948e-02
3.341611056677490366e-01,4.973722175509610599e-01
6.307297563619687075e-01,2.300391855639776217e-01
5.516119542679913668e-01,8.360880294176787908e-01
7.442014090374183821e-01,9.411123222213878536e-01
4.296912372208665509e-01,4.591165710033847658e-01
4.554056795054568507e-01,6.155378502578774391e-01
2.772228443983794088e-01,6.160535453217996782e-02
7.919740773355264940e-01,1.762024474602824631e-01
1.087678149053843413e-01,9.264605264894858472e-01
8.049904961141783888e-01,8.325655033091913237e-01
3.617711214627602478e-01,6.172141349288006174e-01
2.709672132588947235e-01,2.849539825912044133e-01
5.174216906323515497e-01,6.243882964854926554e-01
6.107934873517495422e-02,5.934090045031097382e-01
2.839163503238905095e-01,5.160998183831436714e-01
4.228882614460522937e-01,6.851317318095295761e-02
4.082471989995194450e-01,7.309273290976747717e-01
