x(m),wallHeatFlux(W/m2)
2.260832409999999904e+00,1.272500141950350080e+05
2.265688889999999844e+00,1.272840838106160081e+05
2.270545116000000085e+00,1.273067968876700179e+05
2.275401596000000026e+00,1.273408665032510035e+05
2.280257821999999823e+00,1.273635795803049987e+05
2.285114301999999764e+00,1.273862926573590084e+05
2.289970527999999561e+00,1.274203622729400086e+05
2.293199883999999855e+00,1.286922945879640174e+05
2.294826753999999802e+00,1.224121287825330073e+05
2.295190735999999898e+00,1.013684628920020041e+05
2.295894569999999746e+00,7.246607234078701003e+04
2.297120882000000197e+00,8.629833626667300996e+04
2.298323063999999860e+00,1.023224121282700071e+05
2.300520671999999767e+00,1.149054568161860079e+05
2.302985487999999581e+00,1.224575549366409978e+05
2.304964401999999968e+00,1.303276361358520226e+05
2.307647658000000046e+00,1.375731077160780260e+05
2.312310082000000211e+00,1.476463573895269947e+05
2.316972251999999788e+00,1.527000170340420154e+05
2.319509458000000190e+00,1.517687808748280222e+05
2.321828478000000029e+00,1.577536766785570071e+05
2.326684957999999970e+00,1.577763897556110169e+05
2.331541437999999911e+00,1.678609959675870195e+05
2.336203607999999932e+00,1.779456021795630222e+05
2.338449729999999782e+00,1.854977003000180121e+05
2.340866031999999652e+00,1.980807449879340129e+05
2.343330847999999911e+00,2.147407870070429926e+05
2.345528455999999817e+00,2.332973709601610026e+05
2.347981333999999531e+00,2.590767134164510062e+05
2.349803022000000130e+00,2.886150701251780265e+05
2.350956689999999849e+00,3.159616148981940350e+05
2.351576195999999896e+00,3.379592300249930122e+05
2.352693795999999615e+00,3.759809210133890156e+05
2.353033139999999968e+00,3.404803815779870492e+05
2.353297807999999769e+00,1.711203225248359959e+05
2.353906137999999704e+00,2.647663392184780096e+05
2.355048121999999911e+00,3.188121060684710392e+05
2.356724267999999789e+00,3.577877462931349874e+05
2.358740265999999863e+00,3.992731815322660259e+05
2.362043789999999976e+00,4.897847935924560297e+05
2.364958947999999950e+00,5.853159956815800397e+05
2.367485739999999783e+00,6.858781443381650606e+05
2.369818222000000141e+00,7.964908295911451569e+05
2.371956647999999834e+00,9.071035148441250203e+05
2.373512397999999912e+00,1.027766736693500075e+06
2.374485471999999930e+00,1.148429958542875014e+06
2.374690449999999675e+00,1.260734768036378082e+06
2.374847167999999620e+00,1.524388166479209904e+06
2.375222072000000129e+00,2.077428879667056026e+06
2.375406984000000055e+00,3.234978138647112064e+06
2.375735151999999850e+00,2.646311964100067038e+06
2.375933525999999851e+00,1.660553063417940168e+06
2.376207845999999790e+00,1.492510362833921099e+06
2.376335099999999922e+00,1.400874453459558077e+06
2.376771471999999719e+00,1.309431605240154080e+06
2.377401138000000191e+00,1.284186020094633102e+06
2.379081094000000007e+00,1.305888365219729953e+06
2.380014797999999931e+00,1.336766793474643026e+06
2.380898972000000224e+00,1.369666685587361921e+06
2.381866711999999886e+00,1.410413945822237991e+06
2.383231454000000138e+00,1.470228834243947174e+06
2.385952555999999891e+00,1.580841519496927038e+06
2.388285038000000249e+00,1.686434614720972953e+06
2.390811830000000082e+00,1.792016353406491922e+06
2.393532931999999835e+00,1.897609448630538071e+06
2.396448089999999809e+00,1.998171597287123324e+06
2.399557558000000146e+00,2.093702799376246985e+06
2.403055138000000035e+00,2.174163874840042088e+06
2.404767605999999613e+00,2.206847992720748298e+06
2.406941084000000064e+00,2.234512520572519861e+06
2.409053855999999882e+00,2.249287377196147107e+06
2.411408943999999721e+00,2.229504287082112860e+06
2.413241553999999844e+00,2.179558230640367139e+06
2.414515617999999808e+00,2.139038101176031400e+06
2.415935478000000192e+00,2.080597353916089050e+06
2.417427981999999975e+00,2.038498665596500039e+06
2.420729219999999682e+00,1.953052069719352061e+06
2.424419077999999672e+00,1.882698313544587232e+06
2.428302991999999882e+00,1.812333200831295224e+06
2.432575780000000076e+00,1.752029981252925238e+06
2.436848567999999826e+00,1.701777298270950094e+06
2.441315920000000084e+00,1.666617454991358100e+06
2.445783271999999897e+00,1.626415308605778031e+06
2.447616389999999864e+00,1.615115552771413000e+06
2.450444934000000075e+00,1.601306001922580879e+06
2.452253667999999553e+00,1.590324229166971985e+06
2.455106595999999808e+00,1.576196695239384193e+06
2.457510452000000178e+00,1.567100107879257295e+06
2.459768511999999685e+00,1.556106978585120989e+06
2.462317909999999888e+00,1.552041337792454986e+06
2.464624737999999926e+00,1.551110101633241167e+06
2.466785769999999545e+00,1.538549770022379234e+06
2.469286653999999803e+00,1.531031741517505143e+06
2.473754260000000205e+00,1.515972971430703066e+06
2.476121539999999843e+00,1.507183010610805126e+06
2.478415921999999938e+00,1.500914201343901223e+06
2.480455542000000069e+00,1.496837204012708040e+06
2.483272148000000179e+00,1.490886377824560041e+06
2.485117457999999946e+00,1.480529214687936008e+06
2.487934063999999612e+00,1.475827607737758197e+06
