x(m),wallHeatFlux(W/m2)
2.350499629999999840e+00,7.496904058999998961e+04
2.351169586000000145e+00,7.496601602999999886e+04
2.351839542000000005e+00,7.496301430000000983e+04
2.352509498999999948e+00,7.496000957999999810e+04
2.353179454999999809e+00,7.495704759000000195e+04
2.353849411000000114e+00,7.495407087999999931e+04
2.354519366999999974e+00,7.495128908999999112e+04
2.355189322999999835e+00,7.494820918000000529e+04
2.355859279999999778e+00,7.494507368000000133e+04
2.356529236000000083e+00,7.494243955999999889e+04
2.357199191999999943e+00,7.493974610999999277e+04
2.357869147999999804e+00,7.493674665000000095e+04
2.358538865999999956e+00,7.493387163999999757e+04
2.359208821999999817e+00,7.493106371000000217e+04
2.359878778000000121e+00,7.492829477000000770e+04
2.360548735000000065e+00,7.492552271999999357e+04
2.361218690999999925e+00,7.492277677000001131e+04
2.361888646999999786e+00,7.492003237000000081e+04
2.362558603000000090e+00,7.491731871000000683e+04
2.363228558999999951e+00,7.491461009000000195e+04
2.363898515999999894e+00,7.491191933000000427e+04
2.364568472000000199e+00,7.490923824999999488e+04
2.365238428000000059e+00,7.490657967999999528e+04
2.365908383999999920e+00,7.490392611000000034e+04
2.366578340999999863e+00,7.490127404999999271e+04
2.367248297000000168e+00,7.489864793999999529e+04
2.367918253000000028e+00,7.489597906999998668e+04
2.368588208999999889e+00,7.489344557999999961e+04
2.369258165000000194e+00,7.489075059999999939e+04
2.369928122000000137e+00,7.488815486999999848e+04
2.370598077999999997e+00,7.488554896999998891e+04
2.371268033999999858e+00,7.488293175999999221e+04
2.371937752000000010e+00,7.488033230000000913e+04
2.372607707999999871e+00,7.487770990000000165e+04
2.373277664000000176e+00,7.487510989999999583e+04
2.373947620000000036e+00,7.487248232999999891e+04
2.374617576999999979e+00,7.486987249000000884e+04
2.375287532999999840e+00,7.486724787999999535e+04
2.375957489000000145e+00,7.486462127000000328e+04
2.376627445000000005e+00,7.486199149000000034e+04
2.377297400999999866e+00,7.485933073000000149e+04
2.377967357999999809e+00,7.485680944000001182e+04
2.378637314000000114e+00,7.485401368999999249e+04
2.379307269999999974e+00,7.485125659999999334e+04
2.379977225999999835e+00,7.484858564000000479e+04
2.380647182000000139e+00,7.484599725000000035e+04
2.381317139000000083e+00,7.484342652000000817e+04
2.381987094999999943e+00,7.484061878999999317e+04
2.382657050999999804e+00,7.483788091999999597e+04
2.383327007000000108e+00,7.483515267999999924e+04
2.383996964000000052e+00,7.483242597999999998e+04
2.384666919999999912e+00,7.482968114999998943e+04
2.385336636999999982e+00,7.482693323999999848e+04
2.386006593999999925e+00,7.482417070000000240e+04
2.386676549999999786e+00,7.482140970999999263e+04
2.387346506000000090e+00,7.481864680000000226e+04
2.388016461999999951e+00,7.481588082000000577e+04
2.388686418999999894e+00,7.481308408000000054e+04
2.389356375000000199e+00,7.481027275000000373e+04
2.390026331000000059e+00,7.480743531000000075e+04
2.390696286999999920e+00,7.480462713999999687e+04
2.391366242999999780e+00,7.480181247000000440e+04
